,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
478,1342,234250,120,RL,48.0,6240,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,4,3,PConc,4,3,1,6,846.0,1,0.0,496.0,1342.0,GasA,4,Y,SBrkr,1342,0,0,1.0,0.0,2,0,2,1,4,6,7,1,4,Attchd,2007.0,Fin,2.0,550.0,3,3,Y,0,35,0,0,0,0,0,0,N_A,0,6,2008,WD ,Normal
479,1654,119500,90,RM,68.0,8927,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,6,1977,1977,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,2,Y,SBrkr,1286,368,0,0.0,0.0,2,0,4,2,3,10,7,0,0,Attchd,1977.0,RFn,2.0,528.0,3,3,Y,0,0,0,0,0,0,0,0,N_A,0,8,2006,WD ,Normal
480,1059,142500,20,RL,75.0,9000,Pave,N_A,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1966,1966,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,1,5,773.0,1,0.0,286.0,1059.0,GasA,3,Y,SBrkr,1059,0,0,1.0,0.0,1,0,3,1,3,6,7,0,0,Attchd,1966.0,Fin,1.0,286.0,3,3,Y,0,88,0,0,0,0,0,2,N_A,0,6,2006,WD ,Abnorml
481,900,123000,85,RL,68.0,7838,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,3,5,769.0,1,0.0,95.0,864.0,GasA,2,Y,SBrkr,900,0,0,1.0,0.0,1,0,3,1,3,6,7,1,1,Attchd,1967.0,RFn,1.0,288.0,3,3,Y,175,144,0,0,0,0,0,1,N_A,0,12,2006,WD ,Normal
482,1510,149000,70,RL,69.0,4899,Pave,N_A,Reg,HLS,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,8,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,1,4,305.0,1,0.0,450.0,755.0,GasA,4,Y,SBrkr,755,755,0,0.0,0.0,1,0,3,1,3,6,7,0,0,Detchd,1920.0,Unf,1.0,216.0,3,3,Y,0,0,164,0,0,0,0,0,N_A,0,6,2006,WD ,Normal
483,1832,136000,90,RL,72.0,10773,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4,3,1967,1967,Gable,Tar&Grv,Plywood,Plywood,BrkFace,72.0,2,2,CBlock,3,3,1,5,704.0,1,0.0,1128.0,1832.0,GasA,2,N,SBrkr,1832,0,0,2.0,0.0,2,0,4,2,3,8,7,0,0,N_A,0.0,N_A,0.0,0.0,0,0,Y,0,58,0,0,0,0,0,0,N_A,0,5,2010,WD ,Normal
484,1288,119000,70,RM,60.0,3600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7,1917,2007,Gable,CompShg,Stucco,Stucco,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,624.0,624.0,GasA,4,Y,SBrkr,664,624,0,1.0,0.0,1,0,3,1,5,5,7,1,4,Attchd,1917.0,Unf,1.0,280.0,3,3,N,0,103,0,0,0,0,0,0,N_A,0,5,2009,WD ,Normal
485,1210,124000,50,RM,50.0,5000,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,5,7,1941,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,CBlock,3,3,1,5,600.0,1,0.0,72.0,672.0,GasA,4,Y,SBrkr,832,378,0,0.0,0.0,1,0,3,1,4,6,7,0,0,Detchd,1941.0,Unf,1.0,240.0,3,3,P,0,0,0,0,0,0,0,0,N_A,0,5,2008,WD ,Normal
486,1709,328900,120,FV,50.0,5119,Pave,N_A,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,60.0,4,3,PConc,5,3,3,6,1238.0,1,0.0,460.0,1698.0,GasA,4,Y,SBrkr,1709,0,0,1.0,0.0,2,0,2,1,4,5,7,1,3,Attchd,1999.0,Fin,2.0,506.0,3,3,Y,97,65,0,0,0,0,0,0,N_A,0,1,2008,CWD,Abnorml
487,1077,118000,190,RL,50.0,7420,Pave,N_A,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Artery,Artery,2fmCon,1.5Unf,5,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,6,851.0,1,0.0,140.0,991.0,GasA,4,Y,SBrkr,1077,0,0,1.0,0.0,1,0,2,2,3,5,7,2,3,Attchd,1939.0,RFn,1.0,205.0,4,3,Y,0,4,0,0,0,0,0,0,N_A,0,1,2008,WD ,Normal
488,2646,260000,80,RL,100.0,14330,Pave,N_A,IR1,Low,AllPub,Corner,Gtl,Veenker,Norm,Norm,1Fam,SLvl,7,4,1974,1974,Gable,CompShg,WdShing,Wd Sdng,BrkFace,145.0,4,2,CBlock,4,3,4,5,1023.0,4,497.0,228.0,1748.0,GasA,3,Y,SBrkr,2151,495,0,1.0,2.0,2,0,3,1,4,9,4,4,3,Attchd,1974.0,RFn,2.0,550.0,3,3,Y,641,100,0,0,0,800,3,4,N_A,0,1,2006,WD ,Normal
489,1336,157000,190,RL,90.0,15750,Pave,N_A,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,2fmCon,1Story,5,5,1953,1953,Hip,CompShg,MetalSd,MetalSd,BrkFace,56.0,3,3,CBlock,3,3,2,4,841.0,1,0.0,324.0,1165.0,GasA,2,Y,SBrkr,1336,0,0,1.0,0.0,1,0,2,1,3,5,7,2,4,Attchd,1953.0,Unf,1.0,375.0,3,3,Y,0,0,0,0,0,0,0,0,N_A,0,6,2006,WD ,Normal
490,2728,437154,60,RL,56.0,20431,Pave,N_A,IR2,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,870.0,5,3,PConc,5,3,1,6,1410.0,1,0.0,438.0,1848.0,GasA,4,Y,SBrkr,1848,880,0,1.0,0.0,2,1,4,1,5,10,7,2,5,Attchd,2006.0,Fin,3.0,706.0,3,3,Y,0,0,0,0,0,0,0,0,N_A,0,4,2006,New,Partial
491,2417,260000,60,RL,121.0,16059,Pave,N_A,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1991,1992,Hip,CompShg,HdBoard,HdBoard,BrkFace,284.0,4,3,CBlock,4,3,1,1,0.0,1,0.0,1288.0,1288.0,GasA,4,Y,SBrkr,1301,1116,0,0.0,0.0,2,1,4,1,4,9,7,1,3,Attchd,1991.0,Unf,2.0,462.0,3,3,Y,127,82,0,0,0,0,0,0,N_A,0,4,2006,WD ,Normal
492,2028,369900,20,RL,88.0,11443,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,208.0,4,3,PConc,5,3,4,6,1460.0,1,0.0,408.0,1868.0,GasA,4,Y,SBrkr,2028,0,0,1.0,0.0,2,0,2,1,4,7,7,2,4,Attchd,2005.0,RFn,3.0,880.0,3,3,Y,326,66,0,0,0,0,0,0,N_A,0,3,2006,New,Partial
493,1216,164000,120,RM,32.0,4500,Pave,N_A,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,Twnhs,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,116.0,3,3,PConc,5,3,1,6,897.0,1,0.0,319.0,1216.0,GasA,4,Y,SBrkr,1216,0,0,1.0,0.0,2,0,2,1,3,5,7,0,0,Attchd,1998.0,Unf,2.0,402.0,3,3,Y,0,125,0,0,0,0,0,0,N_A,0,5,2006,WD ,Normal
494,1453,187500,20,RL,92.0,10573,Pave,N_A,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1961,1961,Hip,CompShg,MetalSd,MetalSd,BrkFace,3.0,3,3,CBlock,3,3,1,3,1312.0,1,0.0,141.0,1453.0,GasA,4,Y,SBrkr,1453,0,0,1.0,0.0,2,0,3,1,3,6,7,1,3,Attchd,1961.0,RFn,2.0,530.0,3,3,Y,0,49,0,0,288,0,0,4,N_A,0,4,2009,WD ,Normal
495,2202,263000,60,RL,88.0,11762,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,309.0,4,3,PConc,5,3,1,6,335.0,1,0.0,770.0,1105.0,GasA,4,Y,SBrkr,1105,1097,0,1.0,0.0,2,1,4,1,4,9,7,1,3,Attchd,1992.0,RFn,2.0,517.0,3,3,Y,0,65,0,0,144,0,0,0,N_A,0,9,2007,WD ,Normal
496,612,45000,30,RM,50.0,5925,Pave,N_A,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,4,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,BrkTil,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,1,N,FuseA,612,0,0,0.0,0.0,1,0,1,1,3,4,7,0,0,Detchd,1965.0,Unf,1.0,308.0,3,2,N,0,0,25,0,0,0,0,0,N_A,0,10,2009,WD ,Normal
497,1200,173000,85,RL,150.0,14137,Pave,N_A,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,4,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,98.0,3,3,CBlock,4,3,3,5,865.0,2,247.0,88.0,1200.0,GasA,3,Y,SBrkr,1200,0,0,1.0,0.0,1,0,3,1,3,6,7,0,0,2Types,1964.0,Fin,3.0,850.0,3,3,Y,0,119,0,0,171,0,0,0,N_A,0,11,2008,ConLD,Normal
498,1281,128500,50,RL,60.0,10284,Pave,N_A,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,7,1925,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,2,5,1030.0,2,66.0,55.0,1151.0,GasA,4,Y,SBrkr,845,436,0,1.0,0.0,2,0,1,1,3,6,4,0,0,Detchd,1978.0,Unf,2.0,580.0,3,3,Y,0,0,0,0,0,0,0,0,N_A,0,8,2007,WD ,Abnorml
499,1432,194000,80,RL,68.51605288007555,16157,Pave,N_A,IR1,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,5,7,1978,1978,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,PConc,4,3,4,5,680.0,3,391.0,289.0,1360.0,GasA,4,Y,SBrkr,1432,0,0,1.0,0.0,1,1,2,1,4,5,7,1,3,Attchd,1978.0,Unf,2.0,588.0,3,3,Y,168,180,0,0,0,0,0,0,N_A,0,6,2007,WD ,Normal
500,1414,178000,60,RL,74.0,9056,Pave,N_A,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,4,3,1,0.0,1,0.0,707.0,707.0,GasA,4,Y,SBrkr,707,707,0,0.0,0.0,2,1,3,1,4,6,7,1,4,Attchd,2004.0,Fin,2.0,403.0,3,3,Y,100,35,0,0,0,0,0,0,N_A,0,10,2006,WD ,Normal
501,1324,128000,50,RM,50.0,6000,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,6,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,4,672.0,1,0.0,0.0,672.0,GasA,2,Y,SBrkr,757,567,0,0.0,0.0,1,0,3,1,3,6,7,0,0,Detchd,1936.0,Unf,1.0,240.0,3,3,Y,0,0,0,0,0,0,0,0,N_A,0,7,2009,WD ,Normal
502,616,89000,30,RM,50.0,6000,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1921,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,CBlock,3,3,1,2,616.0,1,0.0,0.0,616.0,GasA,3,Y,SBrkr,616,0,0,0.0,0.0,1,0,2,1,3,4,7,0,0,Detchd,1921.0,Unf,1.0,205.0,3,3,Y,0,0,129,0,0,0,0,0,N_A,0,6,2006,WD ,Normal
503,864,130000,20,RL,60.0,9000,Pave,N_A,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,1,5,240.0,1,0.0,624.0,864.0,GasA,3,Y,SBrkr,864,0,0,0.0,0.0,1,0,3,1,3,5,7,0,0,Detchd,1986.0,Unf,2.0,576.0,3,3,Y,200,0,0,0,0,0,0,2,N_A,0,7,2009,WD ,Normal
504,2007,160000,70,RM,70.0,8400,Pave,N_A,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,6,7,1900,1950,Gable,CompShg,Stucco,BrkFace,None,0.0,3,3,BrkTil,2,4,2,1,0.0,1,0.0,917.0,917.0,GasA,3,Y,FuseA,1090,917,0,0.0,0.0,2,0,3,1,5,8,7,0,0,Detchd,1930.0,Unf,1.0,357.0,3,3,Y,0,235,0,0,0,0,0,0,N_A,0,6,2009,WD ,Normal
505,1316,90000,50,RL,60.0,8550,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,5,5,1926,1950,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,2,3,1,1,0.0,1,0.0,750.0,750.0,GasA,2,Y,SBrkr,960,356,0,0.0,0.0,1,0,4,1,3,7,7,0,0,Detchd,1965.0,Unf,2.0,576.0,3,3,Y,0,0,0,0,0,0,0,0,N_A,0,10,2007,ConLw,Family
506,1740,150000,20,RL,85.0,11050,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,3,301.0,1,0.0,1439.0,1740.0,GasA,1,Y,SBrkr,1740,0,0,0.0,0.0,1,1,4,1,3,8,7,1,3,Attchd,1968.0,RFn,2.0,512.0,3,3,Y,25,0,0,0,192,0,0,2,N_A,0,10,2008,WD ,Family
507,1026,143000,85,RL,82.0,8410,Pave,N_A,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1974,1974,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,3,5,924.0,1,0.0,46.0,970.0,GasA,2,Y,SBrkr,1026,0,0,1.0,0.0,1,0,2,1,3,5,7,1,1,Attchd,1974.0,Unf,2.0,528.0,3,3,Y,193,0,0,0,0,0,0,0,N_A,0,4,2007,WD ,Normal
508,1050,156000,20,RL,70.0,8092,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1954,2000,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,176.0,3,4,CBlock,3,3,1,5,824.0,1,0.0,226.0,1050.0,GasA,4,Y,SBrkr,1050,0,0,1.0,0.0,1,0,3,1,4,6,7,0,0,Attchd,1954.0,RFn,1.0,286.0,3,3,Y,0,0,0,0,0,0,0,0,N_A,0,6,2006,WD ,Abnorml
509,765,87000,30,RM,50.0,5000,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,3,188.0,1,0.0,577.0,765.0,GasA,2,N,FuseF,765,0,0,1.0,0.0,1,0,2,1,4,4,7,0,0,Detchd,1926.0,Unf,1.0,200.0,2,3,P,135,0,41,0,0,0,0,3,N_A,0,4,2010,WD ,Normal
510,1002,148500,20,RL,68.51605288007555,8750,Pave,N_A,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1970,1970,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,3,3,CBlock,3,3,1,4,828.0,1,0.0,174.0,1002.0,GasA,2,Y,SBrkr,1002,0,0,1.0,0.0,1,0,3,1,3,5,7,0,0,Detchd,1973.0,Unf,2.0,902.0,3,3,Y,0,0,0,0,0,0,0,3,N_A,0,8,2009,WD ,Normal
511,1112,63000,50,RL,60.0,9780,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,3,1934,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,585.0,585.0,GasA,2,N,FuseA,687,425,0,1.0,0.0,2,0,4,1,3,6,7,0,0,Detchd,1934.0,Unf,1.0,226.0,1,1,N,0,0,0,0,0,0,0,0,N_A,0,3,2009,WD ,Normal
512,1041,128000,20,RL,71.0,7350,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1958,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1041.0,1041.0,GasA,3,Y,SBrkr,1041,0,0,0.0,0.0,1,0,3,1,3,6,7,0,0,Attchd,1958.0,RFn,1.0,294.0,3,3,Y,0,0,0,0,0,0,0,2,N_A,0,3,2009,WD ,Normal
513,2042,253293,20,RL,98.0,12704,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,BrkFace,306.0,5,3,PConc,5,3,1,1,0.0,1,0.0,2042.0,2042.0,GasA,4,Y,SBrkr,2042,0,0,0.0,0.0,2,1,3,1,5,8,7,1,4,Attchd,2009.0,RFn,3.0,1390.0,3,3,Y,0,90,0,0,0,0,0,0,N_A,0,8,2009,New,Partial
514,1933,214000,60,RL,86.0,14598,Pave,N_A,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Feedr,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,74.0,4,3,PConc,4,3,2,1,0.0,1,0.0,894.0,894.0,GasA,4,Y,SBrkr,894,1039,0,0.0,0.0,2,1,4,1,4,9,7,1,4,BuiltIn,2007.0,Fin,3.0,668.0,3,3,Y,100,18,0,0,0,0,0,0,N_A,0,1,2008,WD ,Normal
515,1750,124000,70,RM,50.0,9000,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,5,6,1880,1991,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,2,2,1,1,0.0,1,0.0,636.0,636.0,GasA,2,Y,FuseA,1089,661,0,0.0,0.0,1,0,3,1,5,8,7,0,0,Detchd,1937.0,Unf,1.0,240.0,2,1,N,0,0,293,0,0,0,0,3,N_A,0,6,2006,WD ,Abnorml
516,1601,129850,50,RM,50.0,7288,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,BrkTil,3,1,1,1,0.0,1,0.0,936.0,936.0,GasA,4,Y,SBrkr,936,665,0,0.0,0.0,2,0,3,1,3,6,7,0,0,N_A,0.0,N_A,0.0,0.0,0,0,N,0,0,0,176,0,0,0,0,N_A,0,9,2007,WD ,Normal
517,864,115000,20,RL,70.0,10500,Pave,N_A,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,5,432.0,1,0.0,432.0,864.0,GasA,2,Y,SBrkr,864,0,0,0.0,0.0,1,0,3,1,3,5,7,1,1,N_A,0.0,N_A,0.0,0.0,0,0,Y,0,0,0,0,0,0,0,0,N_A,0,4,2010,ConLI,Normal
518,964,163500,30,RL,80.0,13360,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,7,1921,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,4,3,1,5,713.0,1,0.0,163.0,876.0,GasA,4,Y,SBrkr,964,0,0,1.0,0.0,1,0,2,1,3,5,7,0,0,Detchd,1921.0,Unf,2.0,432.0,3,3,Y,0,0,44,0,0,0,0,0,N_A,0,8,2009,WD ,Normal
519,1332,145000,120,RL,50.0,7175,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1990,1991,Gable,CompShg,Plywood,ImStucc,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1332.0,1332.0,GasA,3,Y,SBrkr,1332,0,0,0.0,0.0,2,0,2,1,4,5,7,0,0,Attchd,1990.0,RFn,2.0,542.0,3,3,Y,0,60,0,0,0,0,0,0,N_A,0,2,2009,WD ,Normal
520,2127,271000,60,RL,81.0,10944,Pave,N_A,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,BrkFace,448.0,4,3,PConc,4,3,1,6,1000.0,1,0.0,223.0,1223.0,GasA,4,Y,SBrkr,1223,904,0,1.0,0.0,2,1,3,1,4,5,7,2,3,Attchd,1994.0,RFn,2.0,525.0,3,3,Y,171,132,0,0,0,0,0,0,N_A,0,8,2008,WD ,Normal
521,1111,95000,50,RL,60.0,9084,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,2,2,2,236.0,3,380.0,0.0,616.0,GasA,2,N,SBrkr,616,495,0,0.0,1.0,1,0,3,1,3,5,7,0,0,Detchd,1941.0,Unf,1.0,200.0,3,2,Y,48,0,0,0,0,0,0,0,N_A,0,3,2008,ConLw,Normal
522,1395,192000,20,RL,80.0,9760,Pave,N_A,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,6,7,1963,1984,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,218.0,3,3,CBlock,3,3,4,4,717.0,2,263.0,415.0,1395.0,GasA,2,Y,SBrkr,1395,0,0,1.0,0.0,1,0,2,1,3,7,6,1,3,Attchd,1963.0,RFn,2.0,440.0,3,3,Y,657,0,113,0,240,0,0,0,N_A,0,5,2010,WD ,Normal
523,1856,394432,20,RL,88.0,11394,Pave,N_A,Reg,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,2,2010,2010,Hip,CompShg,VinylSd,VinylSd,Stone,350.0,4,3,PConc,5,3,3,6,1445.0,1,0.0,411.0,1856.0,GasA,4,Y,SBrkr,1856,0,0,1.0,0.0,1,1,1,1,5,8,7,1,5,Attchd,2010.0,Fin,3.0,834.0,3,3,Y,113,0,0,0,0,0,0,0,N_A,0,6,2010,New,Partial
524,1596,181000,60,RL,78.0,9316,Pave,N_A,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,532.0,4,3,PConc,4,3,3,1,0.0,1,0.0,784.0,784.0,GasA,4,Y,SBrkr,784,812,0,0.0,0.0,2,1,3,1,4,6,7,0,0,Attchd,2005.0,RFn,2.0,610.0,3,3,Y,144,45,0,0,0,0,0,0,N_A,0,6,2006,WD ,Normal
525,3447,381000,50,RL,68.51605288007555,14100,Pave,N_A,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,8,9,1935,1997,Gable,CompShg,Stucco,Stucco,BrkFace,632.0,3,4,CBlock,3,3,2,3,192.0,1,0.0,536.0,728.0,GasA,4,Y,SBrkr,1968,1479,0,0.0,0.0,3,1,4,1,4,11,7,2,4,BuiltIn,1982.0,Unf,3.0,1014.0,3,3,Y,314,12,0,0,0,0,0,2,N_A,0,5,2008,WD ,Normal
526,1601,140000,80,RL,85.0,13825,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1958,1987,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,1,0.0,1,0.0,533.0,533.0,GasA,2,Y,SBrkr,1021,580,0,0.0,1.0,1,0,3,1,3,6,5,0,0,BuiltIn,1958.0,RFn,1.0,300.0,3,3,Y,280,34,0,0,0,0,0,0,N_A,0,12,2008,WD ,Normal
527,1200,130500,50,RL,70.0,11767,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1946,1995,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,4,352.0,1,0.0,416.0,768.0,GasA,4,Y,SBrkr,768,432,0,0.0,0.0,1,0,3,1,3,6,7,0,0,Detchd,1946.0,Unf,1.0,240.0,3,3,Y,0,0,0,0,0,0,0,0,N_A,0,5,2008,WD ,Normal
528,1424,155000,190,RL,195.0,41600,Pave,N_A,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,Norm,Norm,2fmCon,1Story,5,5,1969,1990,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,4,5,1047.0,1,0.0,53.0,1100.0,GasW,2,Y,SBrkr,1424,0,0,1.0,0.0,1,1,3,1,3,7,4,0,0,2Types,1969.0,Unf,3.0,828.0,3,3,N,144,0,0,0,0,0,0,0,N_A,0,11,2007,WD ,Normal
